id,name,category,created_at,updated_at,scientific_name,distribution,habitat,size,depth_range,description
696,プロカモフェルス・ケイロニクス,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Plocamopherus ceylonicus,インド、太平洋,サンゴ礁域、岩礁の岩穴,体長20mm以上,5-25m,刺激により発光するフジタウミウシの仲間。コケムシ類を捕食し、夜間に活動することが多い。半透明の体にオレンジ色の斑点が散らばり、体側面の球状突起が発光器となっている。危険を感じると体をくねらせて泳いで逃げることもできる。ナイトダイビングでライトを消すと、青白い光を放つ様子を観察できる可能性がある。
697,ベッコウヒカリウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Plocamopherus imperialis,日本、オーストラリア、ニュージーランド,岩礁の岩穴、転石帯,体長12-100mm,10-40m,大型で、発光することで知られるフジタウミウシの仲間。コケムシ類を食べる。夜行性で、砂地や岩礁を這い回る。半透明の体に金色の斑紋が散りばめられ、皇帝の名にふさわしい風格を持つ。体側面の突起が物理的刺激で発光する。危険を感じると体をくねらせて泳ぐが、その動きは他の同属種よりは緩慢。
698,コソデウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Polycera abei,日本,岩礁の岩穴、転石帯,体長約13〜15mm,5-20m,頭部と二次鰓の周りに複数の突起を持つウミウシの仲間。半透明の白い体に黄色い斑点が散らばり、各突起の先端も黄色く色づきます。餌であるフサコケムシというコケムシの群体上でしか見られないため、このコケムシが生えている場所を探すのが観察の近道です。特徴的な姿からダイバーに人気があります。
699,フジタウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Polycera fujitai,西太平洋,岩礁の岩穴、転石帯,体長20〜35mm程度,5-20m,フジタウミウシの仲間で、半透明の白色の体に、黒と黄色の斑点が散らばるのが特徴。頭部の前方には、感覚器とされる角のような突起が複数本ある。岩礁域や港湾内などで、餌となる外肛動物（フサコケムシ）の上でよく見られる。餌場が特定できれば、比較的容易に観察できる種。
700,クロコソデウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Polycera hedgpethi,日本、カリフォルニア、南アフリカ、オーストラリアなど,岩礁の岩穴、藻場域、転石帯,体長約8〜40mm,2-20m,フジタウミウシの仲間で、体から伸びる複数の突起が特徴的です。体色は半透明の白色から黄色で、黒や青の斑点があります。この種は世界中の温帯から熱帯域に広く分布し、港湾などでも見られます。食餌となるコケムシ類の上で生活していることが多いです。
701,チャイロオウカンウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Polycera risbeci,インド-西太平洋熱帯域,サンゴ礁域、岩礁の岩穴,体長約5〜8mm,5-25m,頭部に王冠のような突起を持つウミウシの仲間。茶褐色の体に黄色の斑点があり、突起の先端も黄色になる。コケムシを食べるため、岩礁の壁面や転石の下に付着したコケムシの群体を探すと見つかる。動きは比較的活発。
702,コナフキウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Polycera sp.2,西太平洋、中部太平洋,岩礁域、転石帯、藻場域,体長約10mm以上,10-30m,頭部と二次鰓の周りに突起を持つウミウシの仲間。白い体に粉を吹いたような質感で、黄色い斑点が散らばります。各突起の先端も黄色です。餌となるコケムシの群体上で見られます。よく似たコソデウミウシとは、体の地色や斑点の入り方、突起の形状などで区別できます。見つけるには餌のコケムシを探すのが早道です。
703,ウデフリツノザヤウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Thecacera pacifica,インド-太平洋,サンゴ礁域、岩礁の岩穴、転石帯,体長約15〜25mm,3-30m,コケムシを食べるツノザヤウミウシの仲間。「ピカチュウウミウシ」の愛称でダイバーに親しまれています。半透明の体に黒と黄色の斑点が散らばり、餌となるコケムシが生えた岩壁やロープなどで見つかることが多いです。危険を感じると体を丸めます。二次鰓の後ろにある突起の先端が黄色いのが特徴です。
704,ミズタマウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Thecacera pennigera,インド-西太平洋、中部太平洋、地中海など,岩礁の岩穴、転石帯、藻場域,体長約15〜30mm,5-20m,フジタウミウシ科の仲間で、半透明の白い体に黄色やオレンジ色の水玉模様が散らばります。二次鰓と触角の先端も同色で、アクセントになっています。餌は群体性のコケムシで、その上で生活していることが多いです。ホストのコケムシを探すのが見つけるためのコツです。
705,ツノザヤウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Thecacera picta,インド-西太平洋,サンゴ礁域、岩礁の岩穴、転石帯,体長約2cm,3-25m,「ピカチュウ」の愛称でダイバーに人気のウミウシの仲間。黄色い体に、触角と鰓の先端が黒や青になるのが特徴。餌であるコケムシが生えている岩礁や人工物の上で見つかる。体は小さいが、その鮮やかな色彩から比較的見つけやすい。複数の個体が集まっていることもある。
706,クチナシツノザヤウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Thecacera sp.4,西太平洋,サンゴ礁域、岩礁の岩穴、転石帯,体長約17〜60mm,10-40m,ユニークな形状をしたツノザヤウミウシの仲間です。半透明の白色の体に黄色やオレンジ色の斑点が散在します。触角の根元にある鞘と、二次鰓の後方にある一対の突起が特徴です。食餌となるコケムシ類の上で見つかることが多く、動きは比較的活発です。
707,カンナツノザヤウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Thecacera sp.3,西太平洋,岩礁の岩穴、転石帯,体長約30〜40mm,15-40m,半透明の体に黒い斑点と黄色の縁取りが特徴的なツノザヤウミウシの仲間。触角の鞘と二次鰓の突起が大きく、後方に伸びる。和名のカンナは、大工道具の鉋（かんな）に由来するとされる。岩礁域に生息し、コケムシを食べる。ホストとなるコケムシの群体上で、そのユニークな姿を見つけることができる。
708,リュウグウウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Roboastra gracilis,インド-西太平洋,サンゴ礁域、岩礁の岩穴,体長約20〜30mm,5-30m,フジタウミウシ科の仲間で、他のウミウシを捕食する肉食性の種です。特にイロウミウシ類を好んで食べます。細長い体で素早く動き回り、獲物を探します。青地に黄色やオレンジの線が入る警戒色をしています。他のウミウシが集まる場所で待ち伏せすると見られるかもしれません。
709,セトリュウグウウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Nembrotha sp.1,日本、フィリピン、インドネシア,サンゴ礁域、岩礁の岩穴,体長約40〜50mm,5-25m,大型になるリュウグウウミウシの仲間で、黒い体に緑色の隆起線や斑点が入り、触角と鰓がオレンジ色という派手な色彩をしています。この体色は捕食者に対する強い警告色となっています。岩礁域で活発に動き回り、ホヤの仲間を捕食します。ダイバーは、餌となるホヤの群体周辺を探すと、食事中の個体を見つけやすいでしょう。
710,コミドリリュウグウウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Tambja amakusana,西太平洋,岩礁の岩穴、転石帯,体長約16〜17mm,10-30m,背中の後方に花のような二次鰓を持つウミウシの仲間。鮮やかな緑色の体に、青や黒の縦線が入る美しい色彩が特徴です。餌となるフジタウミウシ科のコケムシの群体上で見られます。よく似たリュウグウウミウシの仲間とは、線の色や入り方、地色の鮮やかさなどで区別されます。餌場を離れることは滅多にありません。
711,サガミリュウグウウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Tambja sagamiana,南日本、南西諸島,岩礁の岩穴、転石帯,体長80〜130mm,10-40m,大型になるリュウグウウミウシの仲間。緑がかった黒色の地に、鮮やかな黄色の縁取りと青い斑点を持つ警告色が特徴。フジタツボ科のコケムシを主食とし、餌場となる岩礁や転石帯で観察される。比較的大きく目立つため見つけやすいが、刺激に敏感で、危険を感じると体を丸めて防御姿勢をとる。動きは活発。
712,コアカリュウグウウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Tambja kava,西太平洋、中部太平洋,サンゴ礁域、岩礁の岩穴,体長約15〜20mm,10-30m,背中の後方に花のような二次鰓を持つウミウシの仲間。黒い地色に明るい黄緑色や黄色の斑紋が不規則に入るのが特徴です。餌であるコケムシの群体上で見られることが多く、岩礁の壁面や裏側などを探すと発見しやすいです。似た配色の種もいますが、斑紋のパターンや地色の濃さなどで見分けることができます。
713,ニシキリュウグウウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Tambja limaciformis,インド-西太平洋,サンゴ礁域、岩礁の岩穴,体長10〜15mm,10-30m,他のウミウシを食べる肉食性のリュウグウウミウシの仲間。獲物となるコケムシ食のウミウシを求めて、コケムシの群体周辺を活発に動き回ります。体は濃い緑色や青緑色で、背中には黄色の斑点が散らばり、触角や鰓は青紫色で美しいです。餌を探している個体は動きが速いですが、食事中の個体は比較的じっくりと観察できます。
